Date,Hour_Ending,Datetime,Residential_Space_Heat_Demand_GW,Residential_Water_Heat_Demand_GW,Commercial_Space_Heat_Demand_GW,Commercial_Water_Heat_Demand_GW
2016-01-01 00:00:00,1,2016-01-01 00:00:00,2.963327310113816,0.43372841844895743,0.5568675903903271,0.037654406086148305
2016-01-01 00:00:00,2,2016-01-01 01:00:00,2.9022017924663563,0.31083869893476596,0.39226630861358647,0.030622717384320722
2016-01-01 00:00:00,3,2016-01-01 02:00:00,2.881948128199671,0.27363543387031636,0.4775014798435438,0.029132181702637518
2016-01-01 00:00:00,4,2016-01-01 03:00:00,2.864322421465518,0.2548139490198512,0.4009785199030264,0.028699522739495532
2016-01-01 00:00:00,5,2016-01-01 04:00:00,2.925362504873232,0.2924569187207815,0.49683800929060584,0.039609556765995785
2016-01-01 00:00:00,6,2016-01-01 05:00:00,2.9851142446582872,0.37256887694485286,0.6230173892063411,0.04533488446220382
2016-01-01 00:00:00,7,2016-01-01 06:00:00,3.1011560862685266,0.6883667295111218,1.913256833951157,0.06649452923740874
2016-01-01 00:00:00,8,2016-01-01 07:00:00,3.084687850307599,0.9758074363141034,1.565583036471403,0.10551309115361591
2016-01-01 00:00:00,9,2016-01-01 08:00:00,3.1304347140044944,1.124295552224187,1.4977479174310375,0.14669536309243295
2016-01-01 00:00:00,10,2016-01-01 09:00:00,3.280336575432609,1.1266298566045925,1.2443396026588494,0.12271730925400462
2016-01-01 00:00:00,11,2016-01-01 10:00:00,3.34226389164333,1.063417103691641,1.1272792252002366,0.09874546691882297
2016-01-01 00:00:00,12,2016-01-01 11:00:00,3.18188892320467,0.8782629432013315,0.8904061290271107,0.087653846677114
2016-01-01 00:00:00,13,2016-01-01 12:00:00,2.8725609566951027,0.770599435699146,0.7894149876142136,0.06326896761542966
2016-01-01 00:00:00,14,2016-01-01 13:00:00,2.8018478203639976,0.7125289629401921,0.6859041682702699,0.07461740315316273
2016-01-01 00:00:00,15,2016-01-01 14:00:00,2.7715593838614554,0.6875205109592585,0.7075563126633819,0.056406704246041016
2016-01-01 00:00:00,16,2016-01-01 15:00:00,2.7108732433900102,0.7040515213482686,0.7251272828457274,0.06928878459690577
2016-01-01 00:00:00,17,2016-01-01 16:00:00,2.937372983701625,0.6843916176402313,0.8554523070044491,0.04718505174985455
2016-01-01 00:00:00,18,2016-01-01 17:00:00,3.160107563969864,0.7382955301861692,0.9780086581867664,0.05671232287530042
